weight_id,histogram_weight,mean_difference_weight,ks_weight,cwe,layer,n_unsafe,n_safe_used,n_safe_before_balance,top1_feature,top1_score,top10_features,top200_features,frozen_bstar_feature,frozen_bstar_rank,frozen_bstar_rank_change_from_w1,frozen_bstar_top10,frozen_bstar_top200,frozen_bstar_in_saved_candidate_set,diagnostic_only
W1,0.4,0.4,0.2,CWE-787,23,65,65,65,4837,0.245064750314,"[4837,24712,20425,29719,13946,6345,29484,14909,12248,28827]","[4837,24712,20425,29719,13946,6345,29484,14909,12248,28827,6672,1652,4617,20971,1436,7580,11168,26322,805,15593,30253,25258,16109,13628,17339,22248,25256,10554,21516,28220,17464,13732,25781,4504,31908,1484,7986,26624,7583,13276,16431,4502,3505,7973,12980,14256,23311,8482,21350,16750,27,22764,27762,30064,147,4380,2337,25006,27773,30182,13723,9788,2987,8733,4326,20296,10746,25594,19273,3745,26626,27378,10311,18929,12657,21468,30761,18543,30026,13119,21839,3187,24451,18076,20044,24420,28743,30359,12880,16976,29639,26493,6062,14945,11413,5827,6555,5028,26509,18695,31049,19881,21544,21380,20436,19810,17480,6390,18751,29978,26029,22240,7940,13614,10446,11535,8069,5601,32762,12024,10300,15256,13923,7639,18979,25910,6657,6201,13852,11867,24503,1308,18943,29869,1173,17219,30478,2324,15831,1469,17932,12135,15992,2000,28512,19087,25261,20293,3640,3518,25795,2942,4083,17000,23525,16589,23003,22726,17489,31670,1450,13885,12535,26645,25028,13849,12932,13547,23972,13714,23973,32004,15135,5994,17159,6527,19159,26204,30677,22260,20300,18869,10506,2777,26415,32482,4567,13462,9510,29840,8813,25528,15604,11770,8353,18531,3387,20131,17756,21756]",,,,,,,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-787,23,65,65,65,4837,0.211912930012,"[4837,24712,20425,29719,13946,6345,29484,14909,12248,28827]","[4837,24712,20425,29719,13946,6345,29484,14909,12248,28827,1652,20971,6672,4617,1436,11168,26322,7580,16109,805,17339,15593,30253,28220,13628,25256,10554,21516,25258,17464,22248,13732,7986,25781,13276,4504,16431,31908,1484,3505,26624,7583,14256,8482,4502,7973,27,4380,12980,23311,25006,27773,30182,9788,2987,8733,21350,4326,20296,16750,22764,27762,30064,147,25594,2337,13723,10746,19273,3745,26626,30026,27378,10311,18929,12657,21468,30761,18543,13119,21839,3187,24451,18076,20044,24420,28743,30359,12880,16976,29639,26493,6062,14945,11413,5827,6555,5028,26509,18695,31049,19881,21544,21380,20436,19810,17480,6390,18751,29978,26029,22240,7940,13614,10446,11535,8069,5601,32762,12024,10300,15256,13923,7639,18979,25910,6657,6201,13852,11867,24503,1308,18943,29869,1173,17219,30478,2324,17159,15831,1469,17932,10506,12135,15992,2000,28512,19087,25261,20293,3640,3518,25795,2942,4083,17000,23525,16589,23003,22726,17489,31670,1450,13885,12535,26645,25028,13849,12932,13547,23972,13714,23973,32004,15135,5994,6527,19159,26204,30677,22260,20300,18869,2777,26415,32482,4567,13462,9510,29840,8813,25528,15604,11770,8353,18531,3387,20131,17756,21756]",,,,,,,true
W3,0.5,0.3,0.2,CWE-787,23,65,65,65,4837,0.204567790031,"[4837,24712,20425,29719,13946,14909,29484,6345,12248,28827]","[4837,24712,20425,29719,13946,14909,29484,6345,12248,28827,26322,1652,25256,20971,1436,11168,6672,4617,16109,17339,7580,805,15593,13628,30253,28220,10554,21516,17464,25258,22248,7986,13276,16431,13732,3505,25781,4504,27773,31908,14256,1484,8482,26624,27,7583,4380,4502,25006,147,30182,7973,9788,2987,8733,4326,20296,12980,23311,25594,21350,16750,22764,27762,30064,2337,13723,12657,30026,10746,5028,19273,3745,26626,27378,10311,18929,21468,30761,18543,13119,21839,3187,24451,18076,20044,24420,28743,30359,12880,6657,16976,29639,26493,6062,14945,11413,5827,6555,26509,18695,31049,19881,21544,21380,20436,2000,19810,17480,6390,18751,29978,20293,26029,22240,7940,13614,10446,11535,8069,5601,32762,12024,10300,17159,15256,13923,7639,18979,25910,26645,6201,13852,11867,24503,18869,1308,26415,18943,29869,1173,17219,30478,11770,2324,15831,1469,17932,12135,15992,28512,19087,25261,10719,3640,3518,25795,2942,4083,17000,23525,16589,23003,22726,17489,31670,1450,13885,10506,12535,25028,13849,12932,13547,23972,13714,23973,32004,15135,5994,6527,19159,26204,30677,22260,20300,2777,32482,4567,13462,9510,29840,8813,25528,15604,8353,18531,3387,20131,17756]",,,,,,,true
W4,0.3,0.5,0.2,CWE-787,23,65,65,65,4837,0.285561710596,"[4837,24712,29719,20425,6345,13946,29484,14909,12248,28827]","[4837,24712,29719,20425,6345,13946,29484,14909,12248,28827,6672,4617,7580,1652,20971,805,15593,30253,1436,11168,25258,22248,26322,13628,13732,25781,10554,21516,4504,31908,28220,17464,16109,1484,17339,26624,7583,4502,7973,7986,12980,13276,16431,23311,25256,21350,3505,16750,22764,27762,30064,14256,2337,8482,13723,10746,27,147,4380,19273,3745,26626,25006,27378,30182,9788,2987,8733,4326,20296,10311,18929,21468,25594,27773,30761,18543,13119,21839,3187,24451,18076,12657,20044,24420,28743,30359,12880,30026,16976,29639,26493,6062,14945,11413,5827,6555,26509,18695,31049,19881,21544,21380,20436,19810,17480,6390,18751,29978,26029,22240,7940,13614,10446,11535,8069,5601,32762,12024,10300,15256,13923,7639,18979,25910,6201,13852,11867,24503,1308,18943,29869,1173,17219,30478,2324,15831,1469,17932,5028,12135,15992,28512,6657,19087,25261,3640,3518,25795,2942,4083,17000,23525,16589,23003,22726,17489,31670,1450,13885,12535,25028,13849,12932,13547,23972,13714,23973,32004,15135,5994,6527,19159,2000,26204,30677,22260,20300,2777,32482,4567,13462,9510,20293,29840,8813,25528,15604,8353,18531,10506,3387,20131,17756,21756,7830,14321,16655,23190,18655]",,,,,,,true
W5,0.4,0.3,0.3,CWE-787,23,65,65,65,4837,0.199952423573,"[4837,24712,20425,29719,13946,14909,29484,6345,12248,28827]","[4837,24712,20425,29719,13946,14909,29484,6345,12248,28827,1652,26322,20971,1436,11168,6672,4617,16109,25256,17339,7580,28220,805,15593,13628,30253,10554,21516,17464,25258,22248,7986,13276,16431,13732,3505,25781,4504,31908,14256,1484,8482,27773,26624,27,7583,4380,4502,25006,30182,7973,9788,2987,8733,4326,20296,12980,23311,147,25594,21350,16750,22764,27762,30064,2337,13723,30026,10746,19273,3745,12657,26626,27378,10311,18929,21468,30761,18543,5028,13119,21839,3187,24451,18076,20044,24420,28743,30359,12880,16976,29639,26493,6062,14945,11413,5827,6555,26509,18695,31049,6657,19881,21544,21380,20436,19810,17480,6390,18751,29978,26029,22240,7940,13614,10446,11535,8069,5601,32762,12024,10300,17159,15256,13923,7639,18979,25910,6201,13852,2000,11867,24503,20293,1308,18943,29869,1173,17219,30478,2324,15831,1469,17932,10506,26645,12135,15992,28512,19087,25261,18869,26415,3640,3518,25795,2942,11770,4083,17000,23525,16589,23003,22726,17489,31670,1450,13885,12535,25028,13849,12932,13547,23972,13714,23973,32004,15135,5994,6527,19159,26204,10719,30677,22260,20300,2777,32482,4567,13462,9510,29840,8813,25528,15604,8353,18531,3387,20131,17756]",,,,,,,true
W1,0.4,0.4,0.2,CWE-190,23,85,85,85,4837,0.700312972069,"[4837,10541,13399,19087,17159,1619,29484,18076,18465,24712]","[4837,10541,13399,19087,17159,1619,29484,18076,18465,24712,15524,15542,5028,13628,22156,7986,11168,27,25256,21331,31420,20452,14987,13986,14006,18087,15037,12657,28830,26469,22764,7867,23614,16109,7942,15273,27913,13732,13249,25822,7890,2246,1652,469,28754,7563,25525,20946,8733,25006,3062,22161,20425,4387,28574,7779,1535,30026,11376,17782,28646,28280,26263,838,10292,1469,32203,15600,2324,21977,9797,18034,27173,22052,27602,21351,2784,11642,10326,28743,29471,13462,18397,778,17339,4887,1436,29622,3629,30182,9815,24344,7703,5771,7480,24234,30643,15591,10997,13171,10300,31460,5243,26205,21354,28453,13849,23403,20170,7580,13276,28179,31432,7175,20033,20400,3784,11856,26999,9591,12274,20131,24442,30876,3745,460,31049,6462,18869,8428,1173,18060,28220,3518,28744,19154,17485,26322,26416,14143,16431,7546,21380,30617,26066,5859,25287,18695,9765,23268,13465,25936,30127,10746,21689,8868,22507,31577,24971,30231,18350,26624,26375,17008,17614,8451,11534,7973,94,12030,11829,12015,15768,1534,32441,2549,26673,15831,21391,5791,2499,13367,6759,18915,7573,29535,15535,27077,29978,25245,14219,27890,4797,14315,14186,5693,13946,20122,14909,10719]",,,,,,,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-190,23,85,85,85,4837,0.603201985359,"[4837,10541,13399,19087,17159,1619,29484,18076,18465,24712]","[4837,10541,13399,19087,17159,1619,29484,18076,18465,24712,15524,13628,15542,5028,7986,11168,22156,25256,27,21331,31420,13986,20452,14987,18087,16109,14006,15037,7867,12657,28830,26469,22764,15273,13732,23614,1652,13249,7942,7890,2246,27913,469,28754,25822,25525,20946,8733,17782,25006,7563,3062,20425,4387,28574,7779,30026,22161,17339,838,27173,22052,1535,11376,1469,32203,28646,28280,26263,30182,10292,21351,11642,15600,29471,2324,13462,18397,21977,9797,18034,4887,1436,3629,9815,27602,24344,2784,7480,10326,28743,15591,778,29622,10300,31460,7703,5771,24234,26205,30643,10997,28453,13849,23403,13276,13171,31432,7175,20033,3784,5243,26999,20131,30876,3745,21354,31049,6462,20170,7580,28179,1173,20400,28220,3518,28744,19154,11856,26322,14143,16431,7546,9591,12274,18695,24442,460,10746,21689,18869,22507,30231,8428,26624,18060,17614,17485,11534,26416,21380,30617,26066,5859,25287,9765,23268,13465,25936,30127,8868,31577,24971,18350,26375,17008,8451,7973,94,12030,11829,12015,15768,1534,14315,32441,13946,2549,26673,15831,14909,21391,5791,2499,13367,147,6759,18915,7573,21544,29535,15535,27077,29978,25245,14219,27890,4797,14186,5693]",,,,,,,true
W3,0.5,0.3,0.2,CWE-190,23,85,85,85,4837,0.561705350876,"[4837,10541,13399,19087,24712,17159,1619,29484,18465,18076]","[4837,10541,13399,19087,24712,17159,1619,29484,18465,18076,15524,5028,7986,25256,13628,15542,11168,22156,16109,27,12657,13986,21331,31420,18087,20452,14987,7867,15037,15273,28830,26469,14006,22764,17339,13732,25525,1652,8733,469,13249,23614,7890,2246,25006,7942,28754,27913,17782,20946,7779,30026,25822,22052,3062,4387,28574,18397,7563,32203,838,20425,1469,22161,13462,30182,27173,9815,1535,11376,28646,21351,28280,26263,11642,29471,10292,4887,1436,3629,15600,24344,2324,21977,7480,9797,18034,26322,15591,27602,10300,2784,10326,31460,3745,28743,778,26205,11534,29622,28453,23403,31432,7175,7703,20033,5771,24234,3784,30643,26999,10997,20131,30876,13171,31049,6462,5243,1173,13849,28220,3518,28744,19154,13276,21354,14143,16431,7546,20170,18695,7580,28179,10746,21689,20400,22507,30231,11856,9591,12274,26624,24442,17614,460,14909,18869,10506,147,8428,10719,18060,17485,1082,26416,21380,30617,26066,5859,25287,9765,23268,13465,25936,30127,7573,8868,31577,24971,14315,18350,13946,26375,17008,8451,7973,94,12030,11829,21544,12015,15768,1534,32441,2549,26673,15831,21391,5791,2499,13367,11770,6759,18915,24866,29535,3435,15535,25594,27077]",,,,,,,true
W4,0.3,0.5,0.2,CWE-190,23,85,85,85,4837,0.838920593262,"[4837,10541,13399,19087,17159,1619,29484,18076,22156,15542]","[4837,10541,13399,19087,17159,1619,29484,18076,22156,15542,15524,18465,13628,5028,21331,31420,20452,14987,27,24712,11168,14006,7986,13986,15037,23614,28830,26469,22764,7942,25256,18087,27913,25822,7867,12657,13249,7563,7890,15273,2246,28754,13732,20946,22161,469,1652,20425,1535,11376,3062,28646,28280,26263,4387,28574,25525,10292,25006,15600,2324,21977,8733,16109,9797,18034,7779,30026,838,27602,17782,1469,2784,10326,28743,778,29622,32203,21351,27173,7703,5771,24234,11642,30643,29471,10997,4887,1436,13171,3629,5243,24344,7480,13462,15591,21354,20170,9815,7580,22052,28179,10300,13849,30182,20400,13276,31460,11856,18397,9591,12274,26205,24442,460,28453,18869,23403,31432,7175,8428,20033,18060,3784,17485,26999,26416,21380,30617,20131,26066,5859,25287,9765,30876,23268,13465,25936,30127,31049,6462,8868,31577,24971,18350,1173,26375,28220,3518,17008,28744,19154,8451,7973,14143,16431,3745,94,12030,7546,11829,12015,15768,1534,18695,32441,2549,26673,15831,10746,21689,21391,5791,2499,22507,13367,30231,6759,18915,26624,29535,17339,15535,27077,17614,29978,25245,14219,27890,4797,14186,5693,20122,7573,26322,27685,24896,13965,26493,16133]",,,,,,,true
W5,0.4,0.3,0.3,CWE-190,23,85,85,85,4837,0.55817592144,"[4837,10541,13399,19087,17159,1619,24712,29484,18465,18076]","[4837,10541,13399,19087,17159,1619,24712,29484,18465,18076,15524,13628,5028,7986,25256,15542,11168,22156,27,13986,16109,21331,31420,12657,18087,20452,14987,7867,15037,15273,28830,26469,14006,22764,13732,1652,25525,13249,469,17339,23614,7890,2246,8733,7942,28754,27913,17782,20946,25006,25822,7779,3062,30026,22052,4387,28574,7563,20425,32203,838,27173,1469,22161,30182,18397,1535,11376,13462,28646,21351,28280,26263,9815,11642,29471,10292,4887,1436,3629,15600,24344,2324,21977,7480,9797,18034,15591,27602,10300,2784,10326,31460,28743,778,26205,29622,28453,23403,3745,26322,31432,7175,7703,20033,5771,24234,3784,30643,26999,10997,13849,20131,30876,13276,13171,31049,6462,11534,5243,1173,28220,3518,28744,19154,21354,14143,16431,7546,20170,18695,7580,28179,10746,21689,20400,22507,30231,11856,9591,12274,26624,24442,17614,460,18869,8428,18060,17485,26416,14909,21380,30617,26066,5859,25287,9765,147,23268,13465,25936,30127,8868,31577,24971,14315,18350,13946,26375,17008,10506,8451,7973,94,12030,11829,7573,21544,10719,12015,15768,1534,1082,32441,2549,26673,15831,21391,5791,2499,13367,6759,18915,29535,3435,15535,25594,27077,29978,25245]",,,,,,,true
W1,0.4,0.4,0.2,CWE-476,23,75,75,75,4837,0.239204093814,"[4837,10506,13249,16750,11266,20293,24712,17339,26062,23479]","[4837,10506,13249,16750,11266,20293,24712,17339,26062,23479,27601,18397,12657,17797,1652,17798,26322,25256,23403,17346,4504,7411,25511,11262,1469,14538,303,4419,24801,27718,28179,32320,18076,14069,2000,11168,18299,15336,9207,2119,19837,23512,11535,26235,24882,19606,23547,96,21660,7893,15046,984,25559,9593,16589,21321,15059,3062,27438,23650,17830,13289,30359,15524,9877,2549,26125,1436,5028,4950,5628,30760,16388,22493,898,9887,1752,13399,4141,25901,15273,13171,8176,7533,30821,31419,32575,29588,10638,13343,26509,14909,24399,30405,8413,22555,3342,10300,26493,13628,18929,32765,7986,19184,18943,24971,7867,23813,14449,27813,21990,25795,4055,9314,6962,7583,6657,8163,21516,7779,1696,15656,10035,30600,12612,12761,7264,24082,19881,29780,26626,30527,14487,23818,7973,22507,25940,21350,26564,25520,8038,10682,31533,14242,21380,22103,27281,16655,14463,13732,19087,27,23795,31885,5076,3196,27858,14855,9232,26175,15024,10311,31684,11271,22570,14632,3829,5916,3823,11570,11810,8241,11435,20586,18695,3518,24234,28743,22156,2518,28829,5242,11856,5754,26585,5349,18039,30135,30677,307,17480,16732,20872,11072,10695,2907,5130,29622,23357,27164]",18397,12,0,false,true,true,true
W2,0.333333333333,0.333333333333,0.333333333333,CWE-476,23,75,75,75,4837,0.208225637674,"[4837,10506,13249,16750,20293,24712,17339,11266,23479,27601]","[4837,10506,13249,16750,20293,24712,17339,11266,23479,27601,26062,18397,12657,1652,17797,26322,25256,17798,23403,25511,7411,17346,11262,4504,1469,303,27718,14538,18076,4419,24801,14069,28179,32320,11168,15336,2000,18299,11535,9207,2119,19837,23512,26235,15046,24882,19606,23547,9593,3062,96,30359,15524,21660,7893,984,25559,14909,26125,1436,16589,21321,15059,5028,27438,23650,17830,13289,9887,9877,13399,4141,2549,4950,7533,5628,30760,31419,16388,22493,898,13343,1752,26509,25901,15273,24399,30405,8413,10300,13171,13628,8176,30821,7986,32575,29588,21516,10638,18943,7867,14449,27813,21990,22555,3342,26493,4055,18929,32765,6657,19184,24971,23813,7264,25795,9314,6962,7583,22507,8163,7779,1696,15656,10035,30600,12612,12761,16655,24082,19881,29780,26626,30527,19087,14487,23818,7973,27,25940,21350,26564,3196,25520,8038,10682,14632,31533,14242,11570,21380,22103,27281,14463,13732,23795,31885,5076,27858,14855,9232,26175,15024,10311,31684,11271,22570,3829,5916,3823,11810,8241,11435,20586,18695,3518,24234,28743,16109,22156,2518,28829,5242,11856,5754,26585,5349,18039,20296,30135,32482,30677,307,17480,16732,20872,11072,10695,2907,5130]",18397,12,0,false,true,true,true
W3,0.5,0.3,0.2,CWE-476,23,75,75,75,4837,0.203403055668,"[4837,10506,24712,13249,16750,20293,17339,11266,23479,12657]","[4837,10506,24712,13249,16750,20293,17339,11266,23479,12657,27601,26322,18397,25256,26062,1652,17797,17798,25511,23403,7411,11262,17346,1469,303,4504,18076,27718,11168,15336,28179,32320,14538,4419,24801,14069,2000,14909,11535,5028,18299,3062,9207,2119,26125,19837,15046,23512,9593,30359,13399,26235,24882,19606,23547,15524,7533,1436,96,26509,21660,7893,984,25559,9887,16589,4141,21321,15059,27438,23650,17830,13289,9877,2549,31419,14449,13343,4950,21516,5628,24399,30405,30760,10300,16388,22493,13628,898,1752,7986,25901,15273,19087,18943,13171,8176,7867,27813,21990,30821,24971,4055,32575,29588,10638,8413,6657,16655,22555,3342,7583,26493,18929,32765,7264,12612,19184,22507,23813,25795,9314,6962,8163,7779,1696,15656,10035,27,30600,12761,3196,24082,14632,19881,29780,26626,30527,11570,14487,23818,7973,25940,21350,26564,25520,8038,10682,31533,16109,14242,21380,22103,27281,14463,13732,23795,31885,5076,27858,14855,9232,26175,15024,10311,31684,11271,22570,20296,3829,32203,5916,3823,11810,8241,11435,20586,18695,3518,24234,28743,3745,22156,2518,28829,5242,11856,5754,26585,5349,18039,30135,30677,307,17480,26726,147,16732,20872,11072]",18397,13,1,false,true,true,true
W4,0.3,0.5,0.2,CWE-476,23,75,75,75,4837,0.275005102158,"[4837,10506,13249,11266,16750,20293,26062,17339,24712,27601]","[4837,10506,13249,11266,16750,20293,26062,17339,24712,27601,17797,23479,18397,17798,12657,1652,17346,25256,4504,23403,26322,7411,14538,4419,11262,24801,1469,25511,303,27718,28179,32320,18299,9207,14069,2119,2000,18076,19837,23512,11168,26235,24882,19606,23547,15336,11535,96,21660,7893,984,25559,16589,21321,15059,27438,23650,17830,13289,9877,2549,15046,9593,4950,5628,30760,30359,16388,22493,898,15524,1752,25901,15273,1436,3062,13171,8176,30821,32575,29588,10638,9887,4141,26125,22555,3342,26493,18929,32765,8413,31419,13399,13343,19184,5028,23813,24399,30405,7533,10300,25795,13628,9314,6962,7986,26509,8163,24971,7779,1696,15656,10035,18943,30600,12761,7867,27813,21990,24082,4055,19881,29780,7583,26626,30527,14487,23818,7973,25940,21350,26564,6657,12612,25520,14449,8038,10682,31533,14242,7264,21380,22103,27281,14463,13732,22507,23795,31885,5076,21516,27858,14855,9232,26175,15024,10311,31684,11271,22570,3829,5916,3823,11810,8241,11435,20586,18695,3518,24234,28743,22156,2518,28829,5242,11856,5754,26585,5349,18039,27,30135,14909,3196,30677,307,17480,16732,20872,11072,10695,2907,5130,14632,16655,29622,23357,11570,27164,30168]",18397,13,1,false,true,true,true
W5,0.4,0.3,0.3,CWE-476,23,75,75,75,4837,0.198069736362,"[4837,10506,13249,24712,16750,20293,17339,11266,23479,27601]","[4837,10506,13249,24712,16750,20293,17339,11266,23479,27601,12657,18397,26322,26062,1652,25256,17797,17798,25511,23403,7411,11262,17346,1469,303,4504,18076,27718,11168,15336,14069,28179,32320,14538,4419,24801,2000,14909,11535,18299,9207,2119,3062,19837,15046,23512,5028,9593,26125,30359,26235,24882,19606,23547,15524,1436,96,13399,21660,7893,984,25559,7533,9887,16589,4141,21321,15059,27438,23650,17830,13289,26509,9877,2549,31419,13343,4950,21516,5628,24399,30405,30760,10300,16388,22493,13628,898,14449,1752,7986,25901,15273,8413,18943,13171,8176,7867,27813,21990,30821,4055,32575,29588,10638,6657,22555,3342,24971,26493,18929,32765,7264,19087,19184,16655,7583,22507,23813,25795,12612,9314,6962,8163,7779,1696,15656,10035,27,30600,12761,3196,24082,14632,19881,29780,26626,30527,11570,14487,23818,7973,25940,21350,26564,25520,8038,10682,31533,16109,14242,21380,22103,27281,14463,13732,23795,31885,5076,27858,14855,9232,26175,15024,10311,31684,11271,22570,20296,3829,5916,3823,11810,8241,11435,20586,18695,3518,24234,28743,3745,22156,2518,28829,5242,11856,5754,26585,5349,18039,30135,32482,30677,307,17480,16732,20872,11072,10695,2907]",18397,12,0,false,true,true,true
