feature_id,layer,cwe_id,rank,score,hist_dist,delta_mu,ks_stat,freq_unsafe,freq_safe,mean_mag,kept,prune_reason
9403,19,CWE-338,131,0.1446,0.08,0.2414,0.08,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1446<0.15
9936,19,CWE-338,132,0.143,0.08,0.2375,0.08,0.0,0.0172,0.0,False,freq_unsafe=0.000<0.02; score=0.1430<0.15
17430,19,CWE-338,133,0.1428,0.08,0.2369,0.08,0.0,0.0479,0.0,False,freq_unsafe=0.000<0.02; score=0.1428<0.15
28548,19,CWE-338,134,0.1421,0.04,0.2952,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1421<0.15
28706,19,CWE-338,135,0.1416,0.2,0.094,0.12,0.2,0.0292,0.4321,False,score=0.1416<0.15
18210,19,CWE-338,136,0.1402,0.04,0.2904,0.04,0.0,0.0022,0.0,False,freq_unsafe=0.000<0.02; score=0.1402<0.15
4627,19,CWE-338,137,0.1398,0.04,0.2895,0.04,0.0,0.0037,0.0,False,freq_unsafe=0.000<0.02; score=0.1398<0.15
29486,19,CWE-338,138,0.1395,0.08,0.2288,0.08,0.0,0.021,0.0,False,freq_unsafe=0.000<0.02; score=0.1395<0.15
10076,19,CWE-338,139,0.1382,0.08,0.2255,0.08,0.0,0.006,0.0,False,freq_unsafe=0.000<0.02; score=0.1382<0.15
21314,19,CWE-338,140,0.1378,0.04,0.2846,0.04,0.0,0.0007,0.0,False,freq_unsafe=0.000<0.02; score=0.1378<0.15
19674,19,CWE-338,141,0.1371,0.08,0.2228,0.08,0.0,0.0247,0.0,False,freq_unsafe=0.000<0.02; score=0.1371<0.15
25667,19,CWE-338,142,0.1338,0.08,0.2145,0.08,0.0,0.0389,0.0,False,freq_unsafe=0.000<0.02; score=0.1338<0.15
7012,19,CWE-338,143,0.133,0.08,0.2124,0.08,0.0,0.0808,0.0,False,freq_unsafe=0.000<0.02; score=0.1330<0.15
6808,19,CWE-338,144,0.1318,0.04,0.2696,0.04,0.0,0.0292,0.0,False,freq_unsafe=0.000<0.02; score=0.1318<0.15
7213,19,CWE-338,145,0.1316,0.04,0.269,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1316<0.15
4603,19,CWE-338,146,0.1314,0.08,0.2084,0.08,0.0,0.0591,0.0,False,freq_unsafe=0.000<0.02; score=0.1314<0.15
11129,19,CWE-338,147,0.13,0.08,0.205,0.08,0.0,0.0352,0.0,False,freq_unsafe=0.000<0.02; score=0.1300<0.15
13244,19,CWE-338,148,0.1299,0.08,0.2048,0.08,0.0,0.0172,0.0,False,freq_unsafe=0.000<0.02; score=0.1299<0.15
9586,19,CWE-338,149,0.1298,0.08,0.2046,0.08,0.0,0.0165,0.0,False,freq_unsafe=0.000<0.02; score=0.1298<0.15
30056,19,CWE-338,150,0.1295,0.08,0.2036,0.08,0.0,0.0225,0.0,False,freq_unsafe=0.000<0.02; score=0.1295<0.15
27769,19,CWE-338,151,0.1293,0.08,0.2034,0.08,0.0,0.0307,0.0,False,freq_unsafe=0.000<0.02; score=0.1293<0.15
32019,19,CWE-338,152,0.129,0.08,0.2026,0.08,0.0,0.0344,0.0,False,freq_unsafe=0.000<0.02; score=0.1290<0.15
3934,19,CWE-338,153,0.128,0.04,0.26,0.04,0.0,0.0045,0.0,False,freq_unsafe=0.000<0.02; score=0.1280<0.15
1118,19,CWE-338,154,0.128,0.04,0.2599,0.04,0.0,0.0022,0.0,False,freq_unsafe=0.000<0.02; score=0.1280<0.15
3295,19,CWE-338,155,0.1263,0.04,0.2559,0.04,0.0,0.0037,0.0,False,freq_unsafe=0.000<0.02; score=0.1263<0.15
15298,19,CWE-338,156,0.1261,0.08,0.1952,0.08,0.0,0.0696,0.0,False,freq_unsafe=0.000<0.02; score=0.1261<0.15
29035,19,CWE-338,157,0.1253,0.04,0.2533,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1253<0.15
5895,19,CWE-338,158,0.125,0.08,0.1924,0.08,0.0,0.0277,0.0,False,freq_unsafe=0.000<0.02; score=0.1250<0.15
10735,19,CWE-338,159,0.1249,0.08,0.1924,0.08,0.0,0.0307,0.0,False,freq_unsafe=0.000<0.02; score=0.1249<0.15
27760,19,CWE-338,160,0.1238,0.04,0.2495,0.04,0.0,0.0007,0.0,False,freq_unsafe=0.000<0.02; score=0.1238<0.15
19206,19,CWE-338,161,0.1238,0.04,0.2494,0.04,0.0,0.0135,0.0,False,freq_unsafe=0.000<0.02; score=0.1238<0.15
5588,19,CWE-338,162,0.1228,0.08,0.187,0.08,0.0,0.0771,0.0,False,freq_unsafe=0.000<0.02; score=0.1228<0.15
18477,19,CWE-338,163,0.1224,0.04,0.2461,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1224<0.15
6494,19,CWE-338,164,0.1214,0.08,0.1834,0.08,0.0,0.0112,0.0,False,freq_unsafe=0.000<0.02; score=0.1214<0.15
11714,19,CWE-338,165,0.1212,0.08,0.1831,0.08,0.0,0.0269,0.0,False,freq_unsafe=0.000<0.02; score=0.1212<0.15
15271,19,CWE-338,166,0.1199,0.08,0.1797,0.08,0.0,0.006,0.0,False,freq_unsafe=0.000<0.02; score=0.1199<0.15
31411,19,CWE-338,167,0.1197,0.08,0.1792,0.08,0.0,0.0801,0.0,False,freq_unsafe=0.000<0.02; score=0.1197<0.15
27725,19,CWE-338,168,0.1193,0.04,0.2382,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1193<0.15
2711,19,CWE-338,169,0.1192,0.04,0.2379,0.04,0.0,0.0112,0.0,False,freq_unsafe=0.000<0.02; score=0.1192<0.15
1908,19,CWE-338,170,0.1187,0.04,0.2367,0.04,0.0,0.0097,0.0,False,freq_unsafe=0.000<0.02; score=0.1187<0.15
3691,19,CWE-338,171,0.1181,0.08,0.1753,0.08,0.0,0.018,0.0,False,freq_unsafe=0.000<0.02; score=0.1181<0.15
2154,19,CWE-338,172,0.1178,0.08,0.1744,0.08,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1178<0.15
2798,19,CWE-338,173,0.1174,0.2,0.0335,0.12,0.2,0.0704,0.6585,False,score=0.1174<0.15
24711,19,CWE-338,174,0.1169,0.08,0.1721,0.08,0.0,0.0359,0.0,False,freq_unsafe=0.000<0.02; score=0.1169<0.15
15993,19,CWE-338,175,0.1164,0.08,0.1711,0.08,0.0,0.0232,0.0,False,freq_unsafe=0.000<0.02; score=0.1164<0.15
26590,19,CWE-338,176,0.1146,0.04,0.2264,0.04,0.0,0.0067,0.0,False,freq_unsafe=0.000<0.02; score=0.1146<0.15
19934,19,CWE-338,177,0.1143,0.04,0.2257,0.04,0.0,0.0037,0.0,False,freq_unsafe=0.000<0.02; score=0.1143<0.15
1905,19,CWE-338,178,0.1139,0.04,0.2248,0.04,0.0,0.018,0.0,False,freq_unsafe=0.000<0.02; score=0.1139<0.15
23436,19,CWE-338,179,0.1138,0.08,0.1645,0.08,0.0,0.0494,0.0,False,freq_unsafe=0.000<0.02; score=0.1138<0.15
21553,19,CWE-338,180,0.1131,0.04,0.2228,0.04,0.0,0.012,0.0,False,freq_unsafe=0.000<0.02; score=0.1131<0.15
4361,19,CWE-338,181,0.1131,0.04,0.2227,0.04,0.0,0.0075,0.0,False,freq_unsafe=0.000<0.02; score=0.1131<0.15
27933,19,CWE-338,182,0.113,0.04,0.2224,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1130<0.15
19425,19,CWE-338,183,0.1119,0.04,0.2197,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1119<0.15
31558,19,CWE-338,184,0.1111,0.04,0.2178,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1111<0.15
6551,19,CWE-338,185,0.1104,0.04,0.2161,0.04,0.0,0.1175,0.0,False,freq_unsafe=0.000<0.02; score=0.1104<0.15
29661,19,CWE-338,186,0.1094,0.04,0.2135,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1094<0.15
13041,19,CWE-338,187,0.1094,0.04,0.2134,0.04,0.0,0.0082,0.0,False,freq_unsafe=0.000<0.02; score=0.1094<0.15
23048,19,CWE-338,188,0.1089,0.04,0.2123,0.04,0.0,0.018,0.0,False,freq_unsafe=0.000<0.02; score=0.1089<0.15
27801,19,CWE-338,189,0.1084,0.04,0.211,0.04,0.0,0.0232,0.0,False,freq_unsafe=0.000<0.02; score=0.1084<0.15
28122,19,CWE-338,190,0.1073,0.04,0.2083,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1073<0.15
16909,19,CWE-338,191,0.1071,0.04,0.2078,0.04,0.0,0.0045,0.0,False,freq_unsafe=0.000<0.02; score=0.1071<0.15
5850,19,CWE-338,192,0.1067,0.04,0.2066,0.04,0.0,0.0097,0.0,False,freq_unsafe=0.000<0.02; score=0.1067<0.15
28732,19,CWE-338,193,0.1047,0.2,0.0017,0.12,0.2,0.1302,0.8465,False,score=0.1047<0.15
20402,19,CWE-338,194,0.1041,0.04,0.2002,0.04,0.0,0.0067,0.0,False,freq_unsafe=0.000<0.02; score=0.1041<0.15
26604,19,CWE-338,195,0.1031,0.04,0.1978,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1031<0.15
8264,19,CWE-338,196,0.1027,0.04,0.1968,0.04,0.0,0.006,0.0,False,freq_unsafe=0.000<0.02; score=0.1027<0.15
30267,19,CWE-338,197,0.1016,0.04,0.1941,0.04,0.0,0.0045,0.0,False,freq_unsafe=0.000<0.02; score=0.1016<0.15
14932,19,CWE-338,198,0.1012,0.04,0.1931,0.04,0.0,0.0015,0.0,False,freq_unsafe=0.000<0.02; score=0.1012<0.15
31777,19,CWE-338,199,0.1009,0.04,0.1922,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1009<0.15
25512,19,CWE-338,200,0.1003,0.04,0.1907,0.04,0.0,0.003,0.0,False,freq_unsafe=0.000<0.02; score=0.1003<0.15
16897,19,CWE-79,1,0.4428,0.1266,0.9362,0.0886,0.7595,0.7975,7.3332,True,
17961,19,CWE-79,2,0.1602,0.1139,0.2487,0.0759,0.5949,0.5316,2.5121,True,
17340,19,CWE-79,3,0.1323,0.038,0.2737,0.038,0.0633,0.0253,0.4322,True,
10988,19,CWE-79,4,0.1304,0.0759,0.2183,0.0633,0.1139,0.1772,0.3648,True,
13091,19,CWE-79,5,0.1083,0.1013,0.1505,0.038,0.3165,0.3544,1.2122,True,
13827,19,CWE-79,6,0.1078,0.1013,0.1428,0.0506,0.3924,0.3797,1.617,True,
12186,19,CWE-79,7,0.1066,0.0759,0.1717,0.038,0.3797,0.3418,1.3044,True,
3674,19,CWE-79,8,0.1053,0.0759,0.1619,0.0506,0.2785,0.2278,1.0692,True,
16969,19,CWE-79,9,0.0955,0.0127,0.2197,0.0127,0.0127,0.0,0.2197,False,freq_unsafe=0.013<0.02
15298,19,CWE-79,10,0.089,0.0506,0.1402,0.0633,0.1646,0.1899,0.4334,True,
11462,19,CWE-79,11,0.0869,0.0633,0.1288,0.0506,0.0759,0.0886,0.2303,True,
25624,19,CWE-79,12,0.0826,0.038,0.1496,0.038,0.0506,0.0886,0.1681,True,
23455,19,CWE-79,13,0.0815,0.038,0.1468,0.038,0.0506,0.0253,0.2578,True,
15921,19,CWE-79,14,0.081,0.0127,0.1836,0.0127,0.0127,0.0253,0.0496,False,freq_unsafe=0.013<0.02
12155,19,CWE-79,15,0.0739,0.038,0.1277,0.038,0.038,0.0759,0.0946,True,
1586,19,CWE-79,16,0.073,0.0253,0.1445,0.0253,0.0253,0.0506,0.1821,True,
8108,19,CWE-79,17,0.0725,0.0127,0.1622,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02
15955,19,CWE-79,18,0.0711,0.0253,0.1399,0.0253,0.0253,0.0,0.1399,True,
22429,19,CWE-79,19,0.0707,0.0127,0.1577,0.0127,0.0127,0.0,0.1577,False,freq_unsafe=0.013<0.02
2068,19,CWE-79,20,0.0689,0.0759,0.0773,0.038,0.4051,0.3797,1.6327,True,
12543,19,CWE-79,21,0.0679,0.038,0.1128,0.038,0.0633,0.0253,0.2052,True,
31861,19,CWE-79,22,0.0664,0.0253,0.128,0.0253,0.0506,0.0253,0.2459,True,
14412,19,CWE-79,23,0.0663,0.0253,0.1277,0.0253,0.038,0.0127,0.1766,True,
20111,19,CWE-79,24,0.066,0.0127,0.146,0.0127,0.0127,0.0253,0.0931,False,freq_unsafe=0.013<0.02
19946,19,CWE-79,25,0.0656,0.0506,0.1007,0.0253,0.2152,0.2278,1.3069,True,
19483,19,CWE-79,26,0.0655,0.0506,0.1004,0.0253,0.1899,0.2152,0.6463,True,
4940,19,CWE-79,27,0.065,0.038,0.1055,0.038,0.0886,0.0506,0.2334,True,
27396,19,CWE-79,28,0.0647,0.0127,0.1429,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02
151,19,CWE-79,29,0.0645,0.038,0.1106,0.0253,0.1139,0.1392,0.4346,True,
24208,19,CWE-79,30,0.0642,0.0127,0.1415,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02
18795,19,CWE-79,31,0.0639,0.0127,0.1408,0.0127,0.0253,0.0127,0.1963,True,
6551,19,CWE-79,32,0.0638,0.0127,0.1406,0.0127,0.0253,0.0127,0.2135,True,
9881,19,CWE-79,33,0.0622,0.038,0.0986,0.038,0.038,0.0,0.0986,True,
6574,19,CWE-79,34,0.0607,0.0253,0.1139,0.0253,0.038,0.0127,0.1446,True,
5403,19,CWE-79,35,0.0604,0.038,0.0941,0.038,0.2785,0.2911,1.0511,True,
6898,19,CWE-79,36,0.0589,0.0253,0.1092,0.0253,0.0506,0.038,0.2242,True,
28864,19,CWE-79,37,0.0587,0.038,0.0962,0.0253,0.0633,0.0886,0.2158,True,
25954,19,CWE-79,38,0.0575,0.0506,0.0806,0.0253,0.2278,0.2025,1.1011,True,
31711,19,CWE-79,39,0.0573,0.0127,0.1243,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02
18234,19,CWE-79,40,0.0566,0.0253,0.1036,0.0253,0.0253,0.0,0.1036,True,
3927,19,CWE-79,41,0.056,0.0127,0.1211,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02
11611,19,CWE-79,42,0.0547,0.0253,0.0987,0.0253,0.0127,0.038,0.0265,False,freq_unsafe=0.013<0.02
5682,19,CWE-79,43,0.0546,0.0253,0.0986,0.0253,0.038,0.0127,0.1405,True,
13750,19,CWE-79,44,0.0545,0.038,0.0792,0.038,0.0886,0.0633,0.264,True,
12306,19,CWE-79,45,0.0544,0.0253,0.0981,0.0253,0.0759,0.0506,0.2907,True,
23436,19,CWE-79,46,0.0544,0.0633,0.0537,0.038,0.1519,0.1139,0.4516,True,
24779,19,CWE-79,47,0.0543,0.0253,0.0978,0.0253,0.1519,0.1646,0.7642,True,
6651,19,CWE-79,48,0.0543,0.0253,0.0977,0.0253,0.038,0.0127,0.16,True,
24211,19,CWE-79,49,0.0534,0.0127,0.1144,0.0127,0.0127,0.0,0.1144,False,freq_unsafe=0.013<0.02
16192,19,CWE-79,50,0.053,0.0253,0.0883,0.038,0.1646,0.1899,0.5371,True,
18058,19,CWE-79,51,0.0528,0.0253,0.094,0.0253,0.0253,0.0,0.094,True,
2884,19,CWE-79,52,0.0527,0.0253,0.0939,0.0253,0.0,0.0253,0.0,False,freq_unsafe=0.000<0.02
22150,19,CWE-79,53,0.0527,0.0127,0.1127,0.0127,0.0127,0.0,0.1127,False,freq_unsafe=0.013<0.02
1852,19,CWE-79,54,0.0523,0.0127,0.1118,0.0127,0.0127,0.0,0.1118,False,freq_unsafe=0.013<0.02
12068,19,CWE-79,55,0.0517,0.0506,0.0595,0.038,0.0886,0.0506,0.2802,True,
29943,19,CWE-79,56,0.0516,0.0127,0.1101,0.0127,0.0253,0.0127,0.2132,True,
27128,19,CWE-79,57,0.0514,0.0253,0.0906,0.0253,0.0633,0.038,0.2097,True,
15849,19,CWE-79,58,0.0512,0.0633,0.0457,0.038,0.1646,0.2025,0.6574,True,
15364,19,CWE-79,59,0.0511,0.0127,0.1087,0.0127,0.0633,0.0506,0.2603,True,
31698,19,CWE-79,60,0.0506,0.0253,0.0885,0.0253,0.0506,0.0253,0.1479,True,
9520,19,CWE-79,61,0.0504,0.038,0.0689,0.038,0.038,0.0127,0.0943,True,
6508,19,CWE-79,62,0.0496,0.0127,0.1049,0.0127,0.0127,0.0,0.1049,False,freq_unsafe=0.013<0.02; score=0.0496<0.05
24340,19,CWE-79,63,0.049,0.0253,0.0845,0.0253,0.0,0.0253,0.0,False,freq_unsafe=0.000<0.02; score=0.0490<0.05
9890,19,CWE-79,64,0.0484,0.0253,0.083,0.0253,0.0253,0.0,0.083,False,score=0.0484<0.05
23006,19,CWE-79,65,0.0483,0.0127,0.1018,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0483<0.05
1748,19,CWE-79,66,0.0481,0.0759,0.0191,0.0506,0.7848,0.7722,3.2253,False,score=0.0481<0.05
14440,19,CWE-79,67,0.0478,0.0253,0.0753,0.038,0.1013,0.0759,0.2915,False,score=0.0478<0.05
25114,19,CWE-79,68,0.0477,0.0253,0.0812,0.0253,0.0253,0.0,0.0812,False,score=0.0477<0.05
31628,19,CWE-79,69,0.0467,0.0127,0.0977,0.0127,0.0127,0.0,0.0977,False,freq_unsafe=0.013<0.02; score=0.0467<0.05
32101,19,CWE-79,70,0.0465,0.0127,0.0971,0.0127,0.0633,0.0506,0.2369,False,score=0.0465<0.05
27445,19,CWE-79,71,0.0464,0.0253,0.0781,0.0253,0.0253,0.0,0.0781,False,score=0.0464<0.05
18408,19,CWE-79,72,0.046,0.0127,0.096,0.0127,0.0127,0.0,0.096,False,freq_unsafe=0.013<0.02; score=0.0460<0.05
10142,19,CWE-79,73,0.046,0.0253,0.0769,0.0253,0.0,0.0253,0.0,False,freq_unsafe=0.000<0.02; score=0.0460<0.05
10466,19,CWE-79,74,0.0457,0.038,0.0637,0.0253,0.2152,0.1899,0.6783,False,score=0.0457<0.05
15898,19,CWE-79,75,0.0457,0.0253,0.0763,0.0253,0.0506,0.0253,0.1684,False,score=0.0457<0.05
31081,19,CWE-79,76,0.0455,0.0253,0.0759,0.0253,0.0886,0.0633,0.2972,False,score=0.0455<0.05
16063,19,CWE-79,77,0.0452,0.0127,0.0941,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0452<0.05
28609,19,CWE-79,78,0.0449,0.0127,0.0933,0.0127,0.0253,0.038,0.0591,False,score=0.0449<0.05
8229,19,CWE-79,79,0.0448,0.0127,0.093,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0448<0.05
25081,19,CWE-79,80,0.0446,0.0127,0.0925,0.0127,0.0127,0.0,0.0925,False,freq_unsafe=0.013<0.02; score=0.0446<0.05
18015,19,CWE-79,81,0.0446,0.0127,0.0925,0.0127,0.0253,0.0127,0.1612,False,score=0.0446<0.05
9253,19,CWE-79,82,0.0445,0.0127,0.0922,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0445<0.05
19247,19,CWE-79,83,0.0445,0.0127,0.0922,0.0127,0.0127,0.0,0.0922,False,freq_unsafe=0.013<0.02; score=0.0445<0.05
16628,19,CWE-79,84,0.0444,0.0127,0.092,0.0127,0.0253,0.0253,0.0814,False,score=0.0444<0.05
14597,19,CWE-79,85,0.0444,0.0127,0.092,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0444<0.05
19738,19,CWE-79,86,0.0443,0.0253,0.0728,0.0253,0.038,0.0633,0.1824,False,score=0.0443<0.05
414,19,CWE-79,87,0.0439,0.0127,0.0907,0.0127,0.0127,0.0253,0.0347,False,freq_unsafe=0.013<0.02; score=0.0439<0.05
1816,19,CWE-79,88,0.0437,0.0127,0.0903,0.0127,0.0127,0.0253,0.083,False,freq_unsafe=0.013<0.02; score=0.0437<0.05
27030,19,CWE-79,89,0.0434,0.0253,0.0706,0.0253,0.0253,0.0,0.0706,False,score=0.0434<0.05
29026,19,CWE-79,90,0.0425,0.0253,0.0683,0.0253,0.0886,0.1139,0.2633,False,score=0.0425<0.05
29751,19,CWE-79,91,0.0418,0.0253,0.0666,0.0253,0.0253,0.0,0.0666,False,score=0.0418<0.05
12824,19,CWE-79,92,0.0417,0.0127,0.0852,0.0127,0.038,0.0253,0.1718,False,score=0.0417<0.05
13526,19,CWE-79,93,0.0416,0.0253,0.0659,0.0253,0.038,0.0127,0.1023,False,score=0.0416<0.05
18804,19,CWE-79,94,0.0414,0.0253,0.0655,0.0253,0.038,0.0127,0.154,False,score=0.0414<0.05
8081,19,CWE-79,95,0.0414,0.0253,0.0654,0.0253,0.0633,0.038,0.1609,False,score=0.0414<0.05
20776,19,CWE-79,96,0.0413,0.0253,0.0652,0.0253,0.0127,0.038,0.0297,False,freq_unsafe=0.013<0.02; score=0.0413<0.05
12640,19,CWE-79,97,0.0409,0.0127,0.0833,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0409<0.05
13289,19,CWE-79,98,0.0409,0.0253,0.0643,0.0253,0.0253,0.0,0.0643,False,score=0.0409<0.05
30683,19,CWE-79,99,0.0407,0.0253,0.0638,0.0253,0.0127,0.038,0.0424,False,freq_unsafe=0.013<0.02; score=0.0407<0.05
29636,19,CWE-79,100,0.0406,0.0127,0.0825,0.0127,0.0127,0.0253,0.0764,False,freq_unsafe=0.013<0.02; score=0.0406<0.05
11961,19,CWE-79,101,0.0406,0.0127,0.0825,0.0127,0.0253,0.038,0.072,False,score=0.0406<0.05
5248,19,CWE-79,102,0.0405,0.0253,0.0632,0.0253,0.0633,0.038,0.1542,False,score=0.0405<0.05
15374,19,CWE-79,103,0.0403,0.0127,0.0819,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0403<0.05
6949,19,CWE-79,104,0.0403,0.0253,0.0628,0.0253,0.0,0.0253,0.0,False,freq_unsafe=0.000<0.02; score=0.0403<0.05
10474,19,CWE-79,105,0.0403,0.0127,0.0817,0.0127,0.0127,0.0,0.0817,False,freq_unsafe=0.013<0.02; score=0.0403<0.05
3959,19,CWE-79,106,0.0403,0.0127,0.0817,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0403<0.05
736,19,CWE-79,107,0.0398,0.0127,0.0806,0.0127,0.0127,0.0,0.0806,False,freq_unsafe=0.013<0.02; score=0.0398<0.05
32247,19,CWE-79,108,0.0397,0.0127,0.0802,0.0127,0.0253,0.038,0.0807,False,score=0.0397<0.05
2533,19,CWE-79,109,0.0394,0.0127,0.0795,0.0127,0.0127,0.0,0.0795,False,freq_unsafe=0.013<0.02; score=0.0394<0.05
1230,19,CWE-79,110,0.039,0.0127,0.0786,0.0127,0.0127,0.0,0.0786,False,freq_unsafe=0.013<0.02; score=0.0390<0.05
22287,19,CWE-79,111,0.039,0.0127,0.0786,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0390<0.05
1392,19,CWE-79,112,0.0386,0.0127,0.0776,0.0127,0.0127,0.0253,0.0752,False,freq_unsafe=0.013<0.02; score=0.0386<0.05
30308,19,CWE-79,113,0.0386,0.0253,0.0586,0.0253,0.0253,0.0,0.0586,False,score=0.0386<0.05
6339,19,CWE-79,114,0.0386,0.0253,0.0586,0.0253,0.0886,0.0633,0.1992,False,score=0.0386<0.05
5868,19,CWE-79,115,0.0384,0.0253,0.0581,0.0253,0.0506,0.0253,0.1509,False,score=0.0384<0.05
19805,19,CWE-79,116,0.0383,0.0127,0.0769,0.0127,0.0127,0.0253,0.0328,False,freq_unsafe=0.013<0.02; score=0.0383<0.05
29232,19,CWE-79,117,0.0382,0.0127,0.0764,0.0127,0.0127,0.0,0.0764,False,freq_unsafe=0.013<0.02; score=0.0382<0.05
32126,19,CWE-79,118,0.0379,0.0253,0.0567,0.0253,0.0127,0.038,0.0554,False,freq_unsafe=0.013<0.02; score=0.0379<0.05
115,19,CWE-79,119,0.0378,0.0253,0.0564,0.0253,0.0253,0.0506,0.0692,False,score=0.0378<0.05
21163,19,CWE-79,120,0.0375,0.0253,0.0558,0.0253,0.038,0.0127,0.2019,False,score=0.0375<0.05
12676,19,CWE-79,121,0.0371,0.0127,0.0738,0.0127,0.0127,0.0,0.0738,False,freq_unsafe=0.013<0.02; score=0.0371<0.05
21629,19,CWE-79,122,0.037,0.0127,0.0736,0.0127,0.0127,0.0,0.0736,False,freq_unsafe=0.013<0.02; score=0.0370<0.05
9672,19,CWE-79,123,0.037,0.0253,0.0608,0.0127,0.0253,0.038,0.1191,False,score=0.0370<0.05
3017,19,CWE-79,124,0.0363,0.0127,0.0718,0.0127,0.0127,0.0,0.0718,False,freq_unsafe=0.013<0.02; score=0.0363<0.05
6467,19,CWE-79,125,0.036,0.0127,0.071,0.0127,0.0127,0.0,0.071,False,freq_unsafe=0.013<0.02; score=0.0360<0.05
30978,19,CWE-79,126,0.036,0.0127,0.071,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0360<0.05
1331,19,CWE-79,127,0.0359,0.0127,0.0707,0.0127,0.0127,0.0,0.0707,False,freq_unsafe=0.013<0.02; score=0.0359<0.05
14206,19,CWE-79,128,0.0357,0.0253,0.0513,0.0253,0.0506,0.0633,0.2058,False,score=0.0357<0.05
16775,19,CWE-79,129,0.035,0.0127,0.0685,0.0127,0.038,0.0506,0.1126,False,score=0.0350<0.05
13987,19,CWE-79,130,0.0347,0.0127,0.0677,0.0127,0.0127,0.0,0.0677,False,freq_unsafe=0.013<0.02; score=0.0347<0.05
4871,19,CWE-79,131,0.0345,0.0127,0.0673,0.0127,0.0253,0.0127,0.1024,False,score=0.0345<0.05
1369,19,CWE-79,132,0.0345,0.0127,0.0673,0.0127,0.0127,0.0,0.0673,False,freq_unsafe=0.013<0.02; score=0.0345<0.05
6273,19,CWE-79,133,0.0345,0.0253,0.0419,0.038,0.3418,0.3291,1.2734,False,score=0.0345<0.05
29206,19,CWE-79,134,0.0344,0.0127,0.0669,0.0127,0.0127,0.0253,0.04,False,freq_unsafe=0.013<0.02; score=0.0344<0.05
20979,19,CWE-79,135,0.0343,0.0127,0.0668,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0343<0.05
12906,19,CWE-79,136,0.0341,0.038,0.0345,0.0253,0.038,0.0633,0.1527,False,score=0.0341<0.05
13712,19,CWE-79,137,0.034,0.0127,0.066,0.0127,0.0,0.0127,0.0,False,freq_unsafe=0.000<0.02; score=0.0340<0.05
31480,19,CWE-79,138,0.0337,0.0127,0.0652,0.0127,0.038,0.0253,0.1597,False,score=0.0337<0.05
4246,19,CWE-79,139,0.0336,0.0127,0.065,0.0127,0.0633,0.0506,0.2468,False,score=0.0336<0.05
1737,19,CWE-79,140,0.0335,0.0253,0.0522,0.0127,0.0253,0.038,0.0751,False,score=0.0335<0.05
1092,19,CWE-79,141,0.0334,0.0127,0.0646,0.0127,0.0253,0.038,0.1247,False,score=0.0334<0.05
13824,19,CWE-79,142,0.0334,0.0127,0.0644,0.0127,0.0127,0.0253,0.0468,False,freq_unsafe=0.013<0.02; score=0.0334<0.05
5415,19,CWE-79,143,0.0332,0.0127,0.064,0.0127,0.0127,0.0253,0.0847,False,freq_unsafe=0.013<0.02; score=0.0332<0.05
12103,19,CWE-79,144,0.0332,0.0253,0.0513,0.0127,0.038,0.0253,0.1616,False,score=0.0332<0.05
