feature_id,layer,cwe_id,score,hist_dist,delta_mu,ks_stat,freq_unsafe,freq_safe,kept,source
27135,16,CWE-327,0.1395,0.0714,0.2416,0.0714,0.0714,0.0053,False,cyber_dev
19907,16,CWE-327,0.1387,0.0929,0.2075,0.0929,0.1429,0.1782,False,cyber_dev
18646,16,CWE-327,0.1384,0.0714,0.2387,0.0714,0.0357,0.0541,False,cyber_dev
17395,16,CWE-327,0.1375,0.1071,0.1902,0.0929,0.0714,0.1287,False,cyber_dev
21892,16,CWE-327,0.1371,0.0929,0.2033,0.0929,0.1429,0.182,False,cyber_dev
19322,16,CWE-327,0.1366,0.0357,0.2879,0.0357,0.0357,0.0023,False,cyber_dev
1940,16,CWE-327,0.1348,0.0286,0.2941,0.0286,0.0,0.0404,False,cyber_dev
20510,16,CWE-327,0.1341,0.0929,0.1961,0.0929,0.1429,0.1797,False,cyber_dev
24190,16,CWE-327,0.133,0.0357,0.2788,0.0357,0.0357,0.0015,False,cyber_dev
5640,16,CWE-327,0.1317,0.0929,0.2044,0.0643,0.0357,0.1028,False,cyber_dev
14356,16,CWE-327,0.1314,0.0357,0.2748,0.0357,0.0357,0.0069,False,cyber_dev
25917,16,CWE-327,0.1303,0.0714,0.2186,0.0714,0.0714,0.0046,False,cyber_dev
581,16,CWE-327,0.1301,0.0714,0.2216,0.0643,0.0714,0.0145,False,cyber_dev
10798,16,CWE-327,0.1288,0.0357,0.2685,0.0357,0.0357,0.0023,False,cyber_dev
26333,16,CWE-327,0.1288,0.0357,0.2684,0.0357,0.0357,0.0046,False,cyber_dev
16839,16,CWE-327,0.1275,0.0714,0.2115,0.0714,0.0714,0.0023,False,cyber_dev
843,16,CWE-327,0.1274,0.0714,0.2113,0.0714,0.0714,0.0053,False,cyber_dev
20658,16,CWE-327,0.1268,0.0357,0.2635,0.0357,0.0357,0.0046,False,cyber_dev
9031,16,CWE-327,0.1261,0.0357,0.2616,0.0357,0.0357,0.0008,False,cyber_dev
9144,16,CWE-327,0.1255,0.1286,0.1245,0.1214,0.1786,0.1485,False,cyber_dev
16005,16,CWE-327,0.1253,0.0357,0.2597,0.0357,0.0357,0.0061,False,cyber_dev
4776,16,CWE-327,0.1249,0.0714,0.2122,0.0571,0.0714,0.0145,False,cyber_dev
11501,16,CWE-327,0.1248,0.0357,0.2585,0.0357,0.0357,0.0,False,cyber_dev
24959,16,CWE-327,0.1246,0.1143,0.1652,0.0643,0.1429,0.0967,False,cyber_dev
23454,16,CWE-327,0.1237,0.0357,0.2556,0.0357,0.0357,0.0,False,cyber_dev
24218,16,CWE-327,0.1236,0.0357,0.2553,0.0357,0.0357,0.0,False,cyber_dev
4782,16,CWE-327,0.1231,0.0714,0.2006,0.0714,0.0714,0.0107,False,cyber_dev
10764,16,CWE-327,0.123,0.0714,0.2004,0.0714,0.0714,0.0069,False,cyber_dev
22367,16,CWE-327,0.123,0.0714,0.2003,0.0714,0.0714,0.0305,False,cyber_dev
21349,16,CWE-327,0.1224,0.0714,0.206,0.0571,0.0714,0.0145,False,cyber_dev
30638,16,CWE-327,0.1182,0.1143,0.1383,0.0857,0.1429,0.0465,False,cyber_dev
14061,16,CWE-327,0.118,0.1,0.1593,0.0714,0.1071,0.0221,False,cyber_dev
26016,16,CWE-327,0.1179,0.0357,0.2413,0.0357,0.0357,0.0008,False,cyber_dev
8362,16,CWE-327,0.1173,0.1286,0.1326,0.0643,0.2143,0.2133,False,cyber_dev
14030,16,CWE-327,0.117,0.0357,0.239,0.0357,0.0357,0.0366,False,cyber_dev
10210,16,CWE-327,0.1169,0.0929,0.1673,0.0643,0.1071,0.1866,False,cyber_dev
12202,16,CWE-327,0.1164,0.0357,0.2375,0.0357,0.0357,0.0129,False,cyber_dev
22138,16,CWE-327,0.1164,0.1143,0.1374,0.0786,0.1786,0.2003,False,cyber_dev
11058,16,CWE-327,0.1161,0.0714,0.1866,0.0643,0.0714,0.0175,False,cyber_dev
7177,16,CWE-327,0.116,0.0929,0.1687,0.0571,0.1071,0.0594,False,cyber_dev
1951,16,CWE-327,0.1148,0.0714,0.1835,0.0643,0.0714,0.019,False,cyber_dev
10214,16,CWE-327,0.1144,0.0929,0.1611,0.0643,0.1071,0.0465,False,cyber_dev
22619,16,CWE-327,0.1141,0.0357,0.2317,0.0357,0.0357,0.0076,False,cyber_dev
8076,16,CWE-327,0.1127,0.0786,0.1674,0.0714,0.1071,0.0998,False,cyber_dev
18192,16,CWE-327,0.1126,0.0357,0.2278,0.0357,0.0357,0.0,False,cyber_dev
29799,16,CWE-327,0.1114,0.1286,0.1213,0.0571,0.1429,0.1935,False,cyber_dev
18361,16,CWE-327,0.1113,0.0714,0.1747,0.0643,0.0714,0.0129,False,cyber_dev
28451,16,CWE-327,0.1097,0.0357,0.2206,0.0357,0.0357,0.0023,False,cyber_dev
7698,16,CWE-327,0.1093,0.05,0.1981,0.05,0.0,0.0251,False,cyber_dev
31664,16,CWE-327,0.1086,0.0571,0.1786,0.0714,0.0357,0.0564,False,cyber_dev
8526,16,CWE-327,0.1085,0.0857,0.1605,0.05,0.0714,0.064,False,cyber_dev
13410,16,CWE-327,0.1078,0.0357,0.216,0.0357,0.0357,0.0,False,cyber_dev
29650,16,CWE-327,0.1075,0.0357,0.2152,0.0357,0.0357,0.0061,False,cyber_dev
28106,16,CWE-327,0.1061,0.0357,0.2116,0.0357,0.0357,0.0069,False,cyber_dev
25656,16,CWE-327,0.1051,0.0357,0.2091,0.0357,0.0357,0.0008,False,cyber_dev
11940,16,CWE-327,0.1049,0.0357,0.2087,0.0357,0.0357,0.0,False,cyber_dev
7554,16,CWE-327,0.1046,0.0857,0.158,0.0357,0.0714,0.0533,False,cyber_dev
15639,16,CWE-327,0.1043,0.1,0.1286,0.0643,0.1786,0.1995,False,cyber_dev
22601,16,CWE-327,0.1041,0.0714,0.1603,0.0571,0.0714,0.0137,False,cyber_dev
30510,16,CWE-327,0.1033,0.0429,0.194,0.0429,0.0,0.0289,False,cyber_dev
25262,16,CWE-327,0.1031,0.0643,0.1577,0.0714,0.0714,0.0282,False,cyber_dev
15386,16,CWE-327,0.103,0.1929,0.0076,0.1143,0.25,0.249,False,cyber_dev
18853,16,CWE-327,0.1026,0.0357,0.203,0.0357,0.0357,0.0023,False,cyber_dev
19342,16,CWE-327,0.1026,0.0571,0.1707,0.0571,0.0714,0.0457,False,cyber_dev
11380,16,CWE-327,0.1023,0.0714,0.1521,0.0643,0.0714,0.0221,False,cyber_dev
17706,16,CWE-327,0.102,0.0357,0.2015,0.0357,0.0357,0.0061,False,cyber_dev
27887,16,CWE-327,0.1008,0.0357,0.1984,0.0357,0.0357,0.0015,False,cyber_dev
2677,16,CWE-327,0.1003,0.05,0.1758,0.05,0.0,0.0289,False,cyber_dev
3219,16,CWE-327,0.0994,0.0571,0.1629,0.0571,0.0,0.0198,False,cyber_dev
15068,16,CWE-327,0.0982,0.0357,0.1918,0.0357,0.0357,0.0,False,cyber_dev
15183,16,CWE-327,0.0981,0.0857,0.1239,0.0714,0.1071,0.0259,False,cyber_dev
7775,16,CWE-327,0.0978,0.0714,0.1409,0.0643,0.0714,0.0411,False,cyber_dev
24857,16,CWE-327,0.097,0.0571,0.1567,0.0571,0.0,0.0548,False,cyber_dev
10904,16,CWE-327,0.0956,0.0357,0.1854,0.0357,0.0357,0.0008,False,cyber_dev
18725,16,CWE-327,0.0952,0.0357,0.1845,0.0357,0.0357,0.0008,False,cyber_dev
14437,16,CWE-327,0.0952,0.0357,0.1843,0.0357,0.0357,0.0046,False,cyber_dev
4407,16,CWE-327,0.0952,0.0714,0.1343,0.0643,0.0714,0.0099,False,cyber_dev
15769,16,CWE-327,0.0944,0.0357,0.1823,0.0357,0.0357,0.0015,False,cyber_dev
26482,16,CWE-327,0.0933,0.0643,0.1404,0.0571,0.0714,0.0129,False,cyber_dev
13334,16,CWE-327,0.0932,0.0357,0.1795,0.0357,0.0357,0.0,False,cyber_dev
8809,16,CWE-327,0.0926,0.0357,0.178,0.0357,0.0357,0.0107,False,cyber_dev
19075,16,CWE-327,0.0923,0.0357,0.1772,0.0357,0.0357,0.0,False,cyber_dev
32485,16,CWE-327,0.0922,0.0571,0.1448,0.0571,0.0,0.0289,False,cyber_dev
17330,16,CWE-327,0.0922,0.0714,0.1304,0.0571,0.0714,0.0091,False,cyber_dev
31569,16,CWE-327,0.0922,0.0429,0.1661,0.0429,0.0,0.0228,False,cyber_dev
32081,16,CWE-327,0.0918,0.0357,0.1758,0.0357,0.0357,0.019,False,cyber_dev
18464,16,CWE-327,0.0914,0.0571,0.1357,0.0714,0.0714,0.0107,False,cyber_dev
14812,16,CWE-327,0.091,0.0714,0.124,0.0643,0.0714,0.0152,False,cyber_dev
4943,16,CWE-327,0.0908,0.0357,0.1733,0.0357,0.0357,0.0046,False,cyber_dev
7809,16,CWE-327,0.0905,0.0357,0.1727,0.0357,0.0357,0.0099,False,cyber_dev
22493,16,CWE-327,0.0905,0.0357,0.1727,0.0357,0.0357,0.0046,False,cyber_dev
3722,16,CWE-327,0.0896,0.05,0.149,0.05,0.0357,0.048,False,cyber_dev
6871,16,CWE-327,0.0895,0.0357,0.1701,0.0357,0.0357,0.0053,False,cyber_dev
13089,16,CWE-327,0.0893,0.0357,0.1697,0.0357,0.0357,0.003,False,cyber_dev
10083,16,CWE-327,0.0886,0.0357,0.168,0.0357,0.0357,0.0008,False,cyber_dev
30332,16,CWE-327,0.0883,0.0286,0.1779,0.0286,0.0,0.0175,False,cyber_dev
13749,16,CWE-327,0.0864,0.0357,0.1624,0.0357,0.0357,0.0008,False,cyber_dev
17348,16,CWE-327,0.0861,0.0714,0.1189,0.05,0.0714,0.0411,False,cyber_dev
2123,16,CWE-327,0.0858,0.0286,0.1716,0.0286,0.0357,0.0046,False,cyber_dev
1345,16,CWE-327,0.0856,0.0357,0.1605,0.0357,0.0357,0.0023,False,cyber_dev
29487,16,CWE-327,0.0855,0.0357,0.1602,0.0357,0.0357,0.0038,False,cyber_dev
16006,16,CWE-327,0.0854,0.0357,0.16,0.0357,0.0357,0.0008,False,cyber_dev
20977,16,CWE-327,0.0854,0.0357,0.1599,0.0357,0.0357,0.0038,False,cyber_dev
7595,16,CWE-327,0.0852,0.0357,0.1593,0.0357,0.0,0.0152,False,cyber_dev
24621,16,CWE-327,0.0843,0.0357,0.1573,0.0357,0.0357,0.0129,False,cyber_dev
26819,16,CWE-327,0.0831,0.05,0.1328,0.05,0.0,0.0442,False,cyber_dev
30067,16,CWE-327,0.0826,0.0357,0.153,0.0357,0.0,0.0251,False,cyber_dev
17945,16,CWE-327,0.0821,0.0714,0.1125,0.0429,0.0714,0.0152,False,cyber_dev
29750,16,CWE-327,0.0816,0.0357,0.1504,0.0357,0.0357,0.016,False,cyber_dev
26802,16,CWE-327,0.0815,0.0357,0.1503,0.0357,0.0357,0.0,False,cyber_dev
9129,16,CWE-327,0.0812,0.0357,0.1495,0.0357,0.0357,0.003,False,cyber_dev
3791,16,CWE-327,0.0812,0.0643,0.1066,0.0643,0.1429,0.1371,False,cyber_dev
19880,16,CWE-327,0.081,0.0643,0.106,0.0643,0.0714,0.0815,False,cyber_dev
328,16,CWE-327,0.0805,0.0357,0.1477,0.0357,0.0357,0.0061,False,cyber_dev
1627,16,CWE-327,0.0796,0.0357,0.1455,0.0357,0.0357,0.0,False,cyber_dev
25616,16,CWE-327,0.0794,0.0357,0.1448,0.0357,0.0,0.0335,False,cyber_dev
13589,16,CWE-327,0.0788,0.0357,0.1434,0.0357,0.0357,0.0107,False,cyber_dev
2665,16,CWE-327,0.0784,0.0357,0.1424,0.0357,0.0357,0.003,False,cyber_dev
19535,16,CWE-327,0.078,0.05,0.1201,0.05,0.0,0.0373,False,cyber_dev
12866,16,CWE-327,0.0777,0.0357,0.1408,0.0357,0.0357,0.0053,False,cyber_dev
1329,16,CWE-327,0.0775,0.0357,0.1402,0.0357,0.0,0.0267,False,cyber_dev
25627,16,CWE-327,0.0774,0.0357,0.1399,0.0357,0.0357,0.0069,False,cyber_dev
12751,16,CWE-327,0.077,0.0429,0.1317,0.0357,0.0357,0.0427,False,cyber_dev
8165,16,CWE-327,0.0768,0.0357,0.1384,0.0357,0.0,0.0114,False,cyber_dev
6986,16,CWE-89,2.0573,0.7143,4.2005,0.4571,1.0,0.9198,True,cyber_dev
9342,16,CWE-89,1.3563,0.6286,2.5051,0.5143,0.8571,0.4265,True,cyber_dev
2917,16,CWE-89,1.2925,0.5429,2.4884,0.4,0.5714,0.2946,True,cyber_dev
5407,16,CWE-89,1.0357,0.5714,1.7321,0.5714,0.1429,0.521,True,cyber_dev
28279,16,CWE-89,0.7085,0.1429,1.5569,0.1429,0.1429,0.0015,True,cyber_dev
17518,16,CWE-89,0.6875,0.4286,1.0759,0.4286,0.4286,0.0345,True,cyber_dev
1940,16,CWE-89,0.6345,0.1429,1.3719,0.1429,0.1429,0.039,True,cyber_dev
325,16,CWE-89,0.6116,0.1429,1.3147,0.1429,0.1429,0.003,True,cyber_dev
18646,16,CWE-89,0.6113,0.4286,0.914,0.3714,0.4286,0.0517,True,cyber_dev
9287,16,CWE-89,0.5829,0.4,0.9286,0.2571,0.4286,0.3726,True,cyber_dev
3203,16,CWE-89,0.5326,0.1429,1.1172,0.1429,0.1429,0.003,True,cyber_dev
17357,16,CWE-89,0.5278,0.1429,1.1052,0.1429,0.1429,0.0217,True,cyber_dev
12751,16,CWE-89,0.5267,0.1429,1.1025,0.1429,0.1429,0.042,True,cyber_dev
22902,16,CWE-89,0.5221,0.2857,0.8766,0.2857,0.2857,0.0105,True,cyber_dev
26334,16,CWE-89,0.5195,0.1714,1.0415,0.1714,0.0,0.1814,False,cyber_dev
6093,16,CWE-89,0.5178,0.5429,0.623,0.2571,0.5714,0.5457,True,cyber_dev
9250,16,CWE-89,0.5095,0.1429,1.0596,0.1429,0.1429,0.0007,True,cyber_dev
23278,16,CWE-89,0.5068,0.1429,1.0527,0.1429,0.0,0.1792,False,cyber_dev
10281,16,CWE-89,0.5017,0.3714,0.74,0.2857,0.4286,0.2181,True,cyber_dev
1334,16,CWE-89,0.4709,0.4857,0.6201,0.1429,0.7143,0.7084,True,cyber_dev
17703,16,CWE-89,0.4609,0.1429,0.938,0.1429,0.1429,0.0045,True,cyber_dev
29862,16,CWE-89,0.4575,0.3429,0.6293,0.3429,0.4286,0.2781,True,cyber_dev
10214,16,CWE-89,0.4557,0.2571,0.7536,0.2571,0.2857,0.0465,True,cyber_dev
3,16,CWE-89,0.4496,0.1429,0.9096,0.1429,0.1429,0.012,True,cyber_dev
10295,16,CWE-89,0.4443,0.1429,0.8964,0.1429,0.1429,0.0,True,cyber_dev
32748,16,CWE-89,0.4334,0.2857,0.6549,0.2857,0.2857,0.0082,True,cyber_dev
10028,16,CWE-89,0.428,0.2286,0.7415,0.2,0.2857,0.0832,True,cyber_dev
26585,16,CWE-89,0.4251,0.1429,0.8627,0.1143,0.1429,0.033,True,cyber_dev
26093,16,CWE-89,0.4157,0.1429,0.825,0.1429,0.1429,0.0142,True,cyber_dev
13790,16,CWE-89,0.4149,0.2857,0.6086,0.2857,0.2857,0.0307,True,cyber_dev
10210,16,CWE-89,0.4086,0.2857,0.6072,0.2571,0.2857,0.1844,True,cyber_dev
19880,16,CWE-89,0.4081,0.2857,0.6059,0.2571,0.2857,0.0802,True,cyber_dev
13614,16,CWE-89,0.408,0.1429,0.8057,0.1429,0.1429,0.0127,True,cyber_dev
12074,16,CWE-89,0.4073,0.1429,0.8038,0.1429,0.1429,0.0,True,cyber_dev
15262,16,CWE-89,0.4039,0.1429,0.7955,0.1429,0.1429,0.0075,True,cyber_dev
9144,16,CWE-89,0.4031,0.2286,0.665,0.2286,0.0,0.1499,False,cyber_dev
21430,16,CWE-89,0.3889,0.1429,0.758,0.1429,0.1429,0.003,True,cyber_dev
7775,16,CWE-89,0.3849,0.2571,0.5766,0.2571,0.2857,0.0405,True,cyber_dev
7839,16,CWE-89,0.3788,0.5714,0.2185,0.3143,0.7143,0.4528,True,cyber_dev
16532,16,CWE-89,0.3727,0.1714,0.6745,0.1714,0.0,0.1807,False,cyber_dev
8809,16,CWE-89,0.3595,0.1429,0.6845,0.1429,0.1429,0.0105,True,cyber_dev
17465,16,CWE-89,0.3549,0.1429,0.673,0.1429,0.1429,0.0172,True,cyber_dev
13346,16,CWE-89,0.354,0.1429,0.6707,0.1429,0.1429,0.027,True,cyber_dev
16523,16,CWE-89,0.3448,0.1429,0.6478,0.1429,0.1429,0.0022,True,cyber_dev
12866,16,CWE-89,0.3424,0.1429,0.6418,0.1429,0.1429,0.0052,True,cyber_dev
12340,16,CWE-89,0.3375,0.1429,0.6294,0.1429,0.0,0.1792,False,cyber_dev
3944,16,CWE-89,0.3272,0.1429,0.6036,0.1429,0.1429,0.0,True,cyber_dev
3219,16,CWE-89,0.3258,0.1429,0.6002,0.1429,0.1429,0.0187,True,cyber_dev
1212,16,CWE-89,0.3216,0.1429,0.5897,0.1429,0.1429,0.0112,True,cyber_dev
23681,16,CWE-89,0.3202,0.1429,0.5862,0.1429,0.0,0.1784,False,cyber_dev
15589,16,CWE-89,0.3171,0.1429,0.5785,0.1429,0.1429,0.0015,True,cyber_dev
8362,16,CWE-89,0.3166,0.1714,0.5344,0.1714,0.0,0.2144,False,cyber_dev
28958,16,CWE-89,0.3164,0.1429,0.5767,0.1429,0.1429,0.009,True,cyber_dev
27644,16,CWE-89,0.3145,0.1429,0.5719,0.1429,0.0,0.1897,False,cyber_dev
9416,16,CWE-89,0.3139,0.1714,0.5276,0.1714,0.0,0.2069,False,cyber_dev
25627,16,CWE-89,0.3128,0.1429,0.5676,0.1429,0.1429,0.0067,True,cyber_dev
25717,16,CWE-89,0.3125,0.2571,0.4098,0.2286,0.2857,0.2916,True,cyber_dev
5570,16,CWE-89,0.3105,0.1429,0.5619,0.1429,0.0,0.1792,False,cyber_dev
11242,16,CWE-89,0.308,0.1429,0.5558,0.1429,0.1429,0.0015,True,cyber_dev
22847,16,CWE-89,0.3061,0.1429,0.5509,0.1429,0.1429,0.0015,True,cyber_dev
11380,16,CWE-89,0.3051,0.1429,0.5484,0.1429,0.1429,0.0225,True,cyber_dev
2171,16,CWE-89,0.3031,0.1429,0.5435,0.1429,0.1429,0.0022,True,cyber_dev
25208,16,CWE-89,0.3011,0.1714,0.4956,0.1714,0.0,0.0757,False,cyber_dev
5294,16,CWE-89,0.3,0.1429,0.5356,0.1429,0.1429,0.0397,True,cyber_dev
15639,16,CWE-89,0.2961,0.2,0.4402,0.2,0.0,0.2001,False,cyber_dev
1523,16,CWE-89,0.2929,0.1429,0.5179,0.1429,0.1429,0.0,True,cyber_dev
29409,16,CWE-89,0.2881,0.1429,0.5059,0.1429,0.1429,0.018,True,cyber_dev
1954,16,CWE-89,0.2846,0.1429,0.4973,0.1429,0.1429,0.03,True,cyber_dev
11031,16,CWE-89,0.2846,0.0571,0.6258,0.0571,0.0,0.006,False,cyber_dev
26249,16,CWE-89,0.2828,0.1429,0.4926,0.1429,0.1429,0.0007,True,cyber_dev
8312,16,CWE-89,0.2816,0.1429,0.4898,0.1429,0.1429,0.0,True,cyber_dev
22720,16,CWE-89,0.2787,0.1143,0.5253,0.1143,0.0,0.0525,False,cyber_dev
29561,16,CWE-89,0.2769,0.1429,0.4779,0.1429,0.1429,0.0022,True,cyber_dev
23070,16,CWE-89,0.2766,0.1429,0.4773,0.1429,0.1429,0.027,True,cyber_dev
10605,16,CWE-89,0.2703,0.1429,0.4614,0.1429,0.1429,0.0022,True,cyber_dev
14739,16,CWE-89,0.2696,0.1714,0.4169,0.1714,0.0,0.2339,False,cyber_dev
23102,16,CWE-89,0.2662,0.1429,0.4512,0.1429,0.1429,0.0015,True,cyber_dev
11815,16,CWE-89,0.2635,0.1429,0.4445,0.1429,0.1429,0.0075,True,cyber_dev
30728,16,CWE-89,0.2607,0.1429,0.4375,0.1429,0.1429,0.003,True,cyber_dev
19743,16,CWE-89,0.2604,0.2857,0.2938,0.1429,0.1429,0.3973,True,cyber_dev
5783,16,CWE-89,0.2594,0.1429,0.4342,0.1429,0.1429,0.0045,True,cyber_dev
29510,16,CWE-89,0.2592,0.1429,0.4336,0.1429,0.1429,0.0,True,cyber_dev
8167,16,CWE-89,0.2591,0.0857,0.5191,0.0857,0.0,0.012,False,cyber_dev
8619,16,CWE-89,0.2577,0.1429,0.4298,0.1429,0.1429,0.0037,True,cyber_dev
28929,16,CWE-89,0.2576,0.1429,0.4297,0.1429,0.1429,0.0157,True,cyber_dev
2726,16,CWE-89,0.2574,0.1429,0.4291,0.1429,0.1429,0.0015,True,cyber_dev
8413,16,CWE-89,0.2572,0.1429,0.4287,0.1429,0.0,0.1829,False,cyber_dev
11877,16,CWE-89,0.2559,0.2,0.3542,0.1714,0.1429,0.2459,True,cyber_dev
10758,16,CWE-89,0.2552,0.2571,0.3237,0.1143,0.2857,0.1177,True,cyber_dev
6426,16,CWE-89,0.253,0.1429,0.4183,0.1429,0.1429,0.081,True,cyber_dev
22911,16,CWE-89,0.2492,0.1429,0.4086,0.1429,0.0,0.1784,False,cyber_dev
24621,16,CWE-89,0.2487,0.1429,0.4217,0.1143,0.1429,0.0127,True,cyber_dev
27859,16,CWE-89,0.2486,0.1429,0.4072,0.1429,0.1429,0.0075,True,cyber_dev
5724,16,CWE-89,0.2485,0.1429,0.407,0.1429,0.1429,0.0015,True,cyber_dev
9391,16,CWE-89,0.2469,0.1429,0.4029,0.1429,0.1429,0.0,True,cyber_dev
9355,16,CWE-89,0.2463,0.1429,0.4014,0.1429,0.1429,0.0105,True,cyber_dev
3579,16,CWE-89,0.2457,0.1429,0.3999,0.1429,0.1429,0.0007,True,cyber_dev
11413,16,CWE-89,0.2434,0.1429,0.3941,0.1429,0.1429,0.0,True,cyber_dev
3897,16,CWE-89,0.2414,0.1429,0.3892,0.1429,0.1429,0.0022,True,cyber_dev
3959,16,CWE-89,0.2409,0.1429,0.3879,0.1429,0.1429,0.0007,True,cyber_dev
28202,16,CWE-89,0.2405,0.1429,0.387,0.1429,0.1429,0.0075,True,cyber_dev
24686,16,CWE-89,0.2401,0.1429,0.386,0.1429,0.0,0.1784,False,cyber_dev
6025,16,CWE-89,0.2388,0.1429,0.3826,0.1429,0.1429,0.0007,True,cyber_dev
32704,16,CWE-89,0.2379,0.1429,0.3804,0.1429,0.1429,0.0067,True,cyber_dev
8432,16,CWE-89,0.2378,0.1429,0.3803,0.1429,0.1429,0.0105,True,cyber_dev
29444,16,CWE-89,0.2373,0.1429,0.3789,0.1429,0.1429,0.0045,True,cyber_dev
8890,16,CWE-89,0.2331,0.1429,0.3685,0.1429,0.1429,0.039,True,cyber_dev
14129,16,CWE-89,0.2325,0.1429,0.367,0.1429,0.1429,0.0,True,cyber_dev
193,16,CWE-89,0.2305,0.1429,0.3621,0.1429,0.1429,0.003,True,cyber_dev
26810,16,CWE-89,0.2304,0.1429,0.3618,0.1429,0.0,0.1799,False,cyber_dev
9816,16,CWE-89,0.2303,0.2,0.3043,0.1429,0.2857,0.2534,True,cyber_dev
20918,16,CWE-89,0.2298,0.1429,0.3603,0.1429,0.0,0.1784,False,cyber_dev
21837,16,CWE-89,0.2296,0.1429,0.3597,0.1429,0.1429,0.0015,True,cyber_dev
1381,16,CWE-89,0.2291,0.1429,0.3585,0.1429,0.0,0.1784,False,cyber_dev
11578,16,CWE-89,0.229,0.0857,0.444,0.0857,0.0,0.0225,False,cyber_dev
13382,16,CWE-89,0.229,0.1429,0.3582,0.1429,0.0,0.1807,False,cyber_dev
16656,16,CWE-89,0.2279,0.1714,0.3269,0.1429,0.1429,0.1402,True,cyber_dev
10492,16,CWE-89,0.2274,0.1429,0.3542,0.1429,0.0,0.1814,False,cyber_dev
17625,16,CWE-89,0.2251,0.1429,0.3486,0.1429,0.1429,0.0097,True,cyber_dev
5035,16,CWE-89,0.2247,0.1429,0.3474,0.1429,0.1429,0.0015,True,cyber_dev
23811,16,CWE-89,0.2241,0.1429,0.346,0.1429,0.0,0.1784,False,cyber_dev
11782,16,CWE-89,0.2235,0.1429,0.3445,0.1429,0.0,0.1784,False,cyber_dev
13261,16,CWE-89,0.2225,0.1429,0.3419,0.1429,0.1429,0.0,True,cyber_dev
27455,16,CWE-89,0.2222,0.1429,0.3413,0.1429,0.1429,0.0015,True,cyber_dev
13174,16,CWE-89,0.2219,0.1429,0.3406,0.1429,0.1429,0.015,True,cyber_dev
1320,16,CWE-89,0.2215,0.1429,0.3538,0.1143,0.1429,0.006,True,cyber_dev
1611,16,CWE-89,0.2214,0.1429,0.3393,0.1429,0.1429,0.006,True,cyber_dev
412,16,CWE-89,0.2205,0.1429,0.337,0.1429,0.1429,0.0,True,cyber_dev
4325,16,CWE-89,0.2202,0.1429,0.3362,0.1429,0.0,0.1792,False,cyber_dev
9016,16,CWE-89,0.2202,0.1429,0.3361,0.1429,0.1429,0.0015,True,cyber_dev
17868,16,CWE-89,0.2198,0.1429,0.3351,0.1429,0.0,0.1784,False,cyber_dev
31399,16,CWE-89,0.2183,0.1429,0.3315,0.1429,0.1429,0.0,True,cyber_dev
27755,16,CWE-89,0.2181,0.1429,0.3311,0.1429,0.1429,0.0022,True,cyber_dev
32352,16,CWE-89,0.2181,0.1429,0.331,0.1429,0.1429,0.0015,True,cyber_dev
5834,16,CWE-89,0.218,0.1429,0.3308,0.1429,0.0,0.1784,False,cyber_dev
20500,16,CWE-89,0.2179,0.1429,0.3304,0.1429,0.1429,0.0007,True,cyber_dev
7020,16,CWE-89,0.2178,0.1429,0.3303,0.1429,0.1429,0.0037,True,cyber_dev
5948,16,CWE-89,0.2174,0.1429,0.3293,0.1429,0.1429,0.003,True,cyber_dev
30478,16,CWE-89,0.2155,0.1429,0.3243,0.1429,0.0,0.1807,False,cyber_dev
10203,16,CWE-89,0.2154,0.1429,0.3242,0.1429,0.1429,0.012,True,cyber_dev
16817,16,CWE-89,0.2153,0.1429,0.3238,0.1429,0.1429,0.018,True,cyber_dev
7724,16,CWE-89,0.2152,0.1429,0.3236,0.1429,0.0,0.1784,False,cyber_dev
958,16,CWE-89,0.215,0.1429,0.3233,0.1429,0.1429,0.0052,True,cyber_dev
28091,16,CWE-89,0.2146,0.1429,0.3222,0.1429,0.1429,0.0082,True,cyber_dev
19907,16,CWE-89,0.2134,0.1429,0.3193,0.1429,0.0,0.1784,False,cyber_dev
28106,16,CWE-89,0.2129,0.1429,0.3178,0.1429,0.1429,0.0067,True,cyber_dev
18608,16,CWE-89,0.2125,0.1429,0.3169,0.1429,0.1429,0.0015,True,cyber_dev
9255,16,CWE-89,0.2114,0.1429,0.3143,0.1429,0.1429,0.0007,True,cyber_dev
7774,16,CWE-89,0.2112,0.1429,0.328,0.1143,0.1429,0.039,True,cyber_dev
21892,16,CWE-89,0.2108,0.1429,0.3128,0.1429,0.0,0.1822,False,cyber_dev
7977,16,CWE-89,0.2104,0.1429,0.3117,0.1429,0.1429,0.012,True,cyber_dev
28986,16,CWE-89,0.2096,0.1429,0.3096,0.1429,0.1429,0.003,True,cyber_dev
3625,16,CWE-89,0.2095,0.1429,0.3094,0.1429,0.1429,0.0,True,cyber_dev
17084,16,CWE-89,0.2093,0.1429,0.309,0.1429,0.1429,0.0022,True,cyber_dev
15386,16,CWE-89,0.2093,0.4,0.0375,0.1714,0.4286,0.2481,True,cyber_dev
25977,16,CWE-89,0.2092,0.1429,0.3088,0.1429,0.1429,0.0067,True,cyber_dev
15564,16,CWE-89,0.2087,0.1429,0.3219,0.1143,0.1429,0.0082,True,cyber_dev
22670,16,CWE-89,0.2072,0.1429,0.3038,0.1429,0.1429,0.0075,True,cyber_dev
